id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s,error
120,boe,Anuncio de formalización de contratos de: Dirección General de Carreteras. Objeto: 33-LE-4630; 54.450/24 Paso inferior del enlace de La Granja en la LE-20. Provincia de León. Expediente: B54242446300.,CONT_FOR,True,CONT_FOR,tipo_obras,Formalizacion obras paso inferior carretera,True,anuncio,"[""CONT_FOR""]","[""tipo_obras""]",0.95,"La publicación es un ""Anuncio de formalización de contratos"" (señal explícita) relativo a una obra de infraestructura vial (""Paso inferior del enlace de La Granja en la LE-20""), lo que indica una formalización (CONT_FOR) de un contrato de obras (tipo_obras).",52.437,
121,boe,Anuncio de formalización de contratos de: Intendente de Ferrol. Objeto: Suministro de una ambulancia soporte vital avanzado (SVA) para el Parque de Automóviles núm. 2 de Ferrol. Expediente: 2024/AR42U/00003042E.,CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro ambulancia,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.95,"La publicación es un ""anuncio de formalización de contratos"" según el texto, lo que activa la etiqueta CONT_FOR. El objeto se refiere explícitamente al ""Suministro de una ambulancia"", por lo que corresponde a la subcategoría tipo_suministros. No hay mención de concesión ni encargo, y es un contrato ordinario de suministro.",54.755,
122,boe,"Anuncio de formalización de contratos de: Parque Móvil del Estado. Objeto: Servicio para la realización de reconocimientos ginecológicos preventivos para el personal femenino del Parque Móvil del Estado, O.A. Expediente: 2024PR400097.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio reconocimientos medicos,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"La publicación es explícitamente un ""Anuncio de formalización de contratos"", lo que activa la categoría CONT_FOR. El objeto del contrato se describe como un ""Servicio para la realización de reconocimientos ginecológicos preventivos"", correspondiendo a una prestación de tipo servicios (tipo_servicios). No contiene indicios de concesión ni encargo, siendo una licitación formalizada directamente.",55.106,
123,boe,Anuncio de formalización de contratos de: Gerencia de Informática de la Seguridad Social. Objeto: Servicio de mantenimiento del equipamiento físico del sistema para la sala de control. Expediente: 2024/7021.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion mantenimiento equipamiento sala control,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto indica ""Anuncio de formalización de contratos"", lo que activa la categoría CONT_FOR para un contrato ordinario (no hay ""concesión"" en el objeto). El objeto es ""Servicio de mantenimiento..."", clasificándolo como tipo_servicios.",48.588,
124,boe,Anuncio de formalización de contratos de: Presidencia de la Confederación Hidrográfica del Guadalquivir. Objeto: Contrato de servicios para limpieza en el edificio sede de la Confederación Hidrográfica del Guadalquivir sito en avenida de República Argentina nº 43 de Sevilla. Expediente: SE(SG)-7145.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion contrato servicios limpieza CHG,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto indica ""Anuncio de formalización de contratos"" para un contrato de servicios de limpieza, lo que encaja claramente en la categoría CONT_FOR y subcategoría tipo_servicios.",46.124,
125,dogc,Anuncio sobre aprobación de la primera oferta de empleo público parcial del Consejo Comarcal de El Pla de l'Estany para el ejercicio 2025,NEGATIVO,False,,,Oferta de empleo publico: RRHH,False,anuncio,[],[],0.98,"El texto se refiere a la ""primera oferta de empleo público parcial"", lo cual indica una adjudicación o publicación relacionada con plazas de personal (RRHH). Según las reglas, este tipo de publicaciones no pertenecen al ámbito de contratación pública LCSP.",45.028,
126,dogc,"Edicto relativo a las bases específicas y la convocatoria del proceso selectivo de dos plazas de cabo de la Guardia Urbana en el Ayuntamiento de Cornellà de Llobregat, por el sistema de concurso-oposición por promoción interna, y la creación de una bolsa para la cobertura de plazas vacantes por el procedimiento de tramitación de urgencia",NEGATIVO,False,,,Bases proceso selectivo Guardia Urbana: RRHH,False,edicto,[],[],1.0,"La publicación es un ""Edicto relativo a las bases específicas y la convocatoria del proceso selectivo de dos plazas de cabo de la Guardia Urbana"", que corresponde a una selección de personal (RRHH) y no a contratación pública bajo la LCSP. Por lo tanto, is_relevant=False.",48.901,
127,dogc,"Resolución PRE/857/2025, de 9 de marzo, por la que se aprueba y se publica la lista provisional de personas aspirantes admitidas y excluidas del proceso selectivo de nuevo acceso, mediante el sistema selectivo de concurso oposición, de una plaza de la categoría profesional de A1 médico/a de medicina del trabajo, en régimen de personal laboral fijo, del Departamento de la Presidencia (convocatoria núm. PRE/L001/2025)",NEGATIVO,False,,,Lista admitidos proceso selectivo: RRHH,False,resolución,[],[],1.0,"Se trata de una resolución que publica la lista provisional de aspirantes para un proceso selectivo de acceso a una plaza de personal laboral (médico/a de medicina del trabajo), por lo que se ajusta a la categoría de adjudicación de plazas/puestos de personal, excluida del ámbito LCSP según las reglas críticas.",51.741,
128,bon,Aprobación inicial del presupuesto de 2025,NEGATIVO,False,,,Presupuesto municipal,False,aprobación,[],[],0.98,"La publicación corresponde a la ""Aprobación inicial del presupuesto de 2025"", que no es un acto de contratación pública según las reglas definidas (presupuestos y enajenaciones patrimoniales son irrelevantes). No se detectan categorías ni subcategorías de LCSP.",47.886,
129,boib,"Notificación de Resolución de concesión de prórroga a los beneficiarios de las ayudas, exp. 137 de fecha 08 de enero de 2025, al amparo de la Resolución del Presidente del Fondo de Garantía Agraria y Pesquera de las Islas Baleares (FOGAIBA), de 17 de diciembre de 2021 , por la que se convocan subvenciones para inversiones en las explotaciones agrarias, para el año 2021",NEGATIVO,False,,,Prorroga a beneficiarios de subvenciones: dominio B3,False,notificación,[],[],0.95,"La publicación es una ""Notificación de Resolución"" relativa a la concesión de ayudas/subvenciones agrarias, expresamente mencionadas en la descripción (""concesión de prórroga a los beneficiarios de las ayudas""). Según las directrices, las subvenciones no son actos de contratación pública relevantes (LCSP) y deben clasificarse con is_relevant=False. Además, se menciona explícitamente ""subvenciones"", lo que confirma la naturaleza del acto excluido del ámbito LCSP.",61.475,
130,boc,"Resolución por la que se hace pública la relación de aspirantes que han superado las pruebas selectivas para el acceso, mediante el procedimiento de concurso-oposición para la estabilización de empleo temporal, a la condición de personal estatutario fijo en la categoría de Técnico/a Superior Especialista de Laboratorio de Instituciones Sanitarias de la Comunidad Autónoma de Cantabria, convocada mediante la Orden SAN/80/2022, de 29 de diciembre, y plazas ofertadas.",NEGATIVO,False,,,Aspirantes pruebas selectivas: RRHH,False,resolución,[],[],0.98,"El texto habla de ""personal estatutario fijo"" y ""estabilización de empleo temporal"", que son procesos de Recursos Humanos (adjudicación de plazas), no actos de contratación pública de la LCSP según las reglas críticas punto 5.",46.929,
131,boc,Aprobación inicial y exposición pública del presupuesto general de 2024.,NEGATIVO,False,,,Presupuesto general,False,aprobación,[],[],1.0,"La descripción menciona la ""Aprobación inicial y exposición pública del presupuesto general"", lo cual corresponde a un acto presupuestario y no a una contratación pública según las reglas críticas (is_relevant=False para presupuestos).",43.419,
132,docm,"Resolución de 24/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Albacete, por la que se emite el informe ambiental estratégico del plan o programa: Modificación Puntual número 20 del Plan de Ordenación Municipal de Villamalea (regulación del uso granja/instalación ganadera en el suelo rústico) (expediente PLA-AB-24-0042), situado en el término municipal de Villamalea (Albacete), cuyo órgano promotor es Ayuntamiento de Villamalea.",NEGATIVO,False,,,Informe ambiental estrategico de modificacion de POM: dominio B0/B2,False,resolución,[],[],0.98,"La publicación es una resolución que emite un informe ambiental estratégico sobre una modificación del Plan de Ordenación Municipal, sin referencia a contratos públicos, licitaciones o concesiones. Corresponde a actividad urbanística/administrativa no vinculada a la contratación pública regida por la LCSP.",50.189,
133,bopv,"RESOLUCIÓN 1048/2024, de 11 de diciembre, de la Directora de Recursos Humanos de Osakidetza-Servicio vasco de salud, por la que se hace pública la convocatoria para la provisión, mediante el sistema de libre designación, del puesto de Jefe/a de Sección de Proyectos Corporativos de la Dirección Económico-Financiera, en la Subdirección de Infraestructuras, en el Servicio de Instalaciones y Equipamientos de la Dirección General de Osakidetza-Servicio vasco de salud.
				
2025/00091",NEGATIVO,False,,,Provision puesto libre designacion: RRHH,False,resolución,[],[],0.98,"El texto es una ""convocatoria para la provisión... del puesto de Jefe/a de Sección"", que corresponde a una adjudicación de plaza o destino de personal (RRHH), excluida explícitamente del ámbito de la LCSP según las reglas. No contiene términos clave de contratación pública como ""licitación"", ""formalización"", ""adjudicación de contrato"" (de servicios/obras), ni menciona ""concesión de servicios"". Por tanto, is_relevant=False y todas las categorías N2/N3 están vacías.",63.078,
134,boe,"Resolución de 4 de marzo de 2025, de la Secretaría de Estado de Derechos Sociales, por la que se publica la Adenda de modificación del Convenio con la Comunidad Autónoma de las Illes Balears, para la ejecución de proyectos con cargo a los fondos europeos procedentes del Mecanismo para la Recuperación y Resiliencia.",NEGATIVO,False,,,Adenda de convenio fondos MRR: convenio interadministrativo,False,orden,[],[],0.98,"La publicación hace referencia a un ""Convenio"" con otra administración pública y proyectos financiados por fondos europeos, pero no se menciona ni encomienda de gestión ni encargo de gestión, sino una colaboración interadministrativa (carácter demanial o cooperación sin contraprestación económica LCSP). Según la regla 4, la exclusión de convenios interadministrativos solo aplica si NO hay encomienda ni encargo, por lo que esta publicación no es un acto de contratación pública bajo la LCSP. Además, la adenda a un convenio de colaboración sin gestión tampoco es una formalización o licitación del tipo requerido para is_relevant=True.",65.98,
135,bon,Aprobación inicial de modificación de Estudio de Detalle en la parcela U.13.22 de Gorraiz,NEGATIVO,False,,,Estudio de detalle: dominio B2,False,aprobación,[],[],0.98,"La descripción se refiere a una aprobación de un ""Estudio de Detalle"" para una parcela específica, lo cual es un acto técnico/preparatorio de ordenación del territorio o urbanismo, no un acto de contratación pública regulado por la LCSP (no anuncia, formaliza, adjudica un contrato ni encarga gestión).",48.894,
136,dogc,Anuncio sobre aprobación definitiva del Proyecto de obras de renovación de la torre de telecomunicaciones,NEGATIVO,False,,,Aprobacion proyecto de obras: acto tecnico previo no licitacion,False,anuncio,[],[],0.95,"El texto es un anuncio sobre la ""aprobación definitiva del Proyecto de obras"", que corresponde a una etapa preparatoria (anteproyecto o proyecto) y no al acto administrativo de contratación pública (licitación, formalización, adjudicación, encomienda o concesión) regulado por la LCSP. La categoría para proyectos o estudios preliminares no se incluye en las etiquetas N2 definidas para este dominio.",53.019,
137,boja,"Anuncio de 13 de marzo de 2025, de la Delegación Territorial de Agricultura, Pesca, Agua y Desarrollo Rural en Sevilla, sobre trámites de los procedimientos sancionadores que se citan.",NEGATIVO,False,,,Procedimientos sancionadores agrarios,False,anuncio,[],[],1.0,"El texto describe un ""Anuncio de... sobre trámites de los procedimientos sancionadores"", lo cual indica un procedimiento administrativo de carácter disciplinario o sancionador (como una multa), no un acto de contratación pública regulado por la LCSP (licitación, adjudicación, concesión de servicios). Por tanto, no es relevante para el dominio de contratación.",52.026,
138,boja,"Anuncio de 4 de marzo de 2025, de la Delegación Territorial de Fomento, Articulación del Territorio y Vivienda en Córdoba, mediante el que se publica la resolución por la que se declara la finalización del procedimiento por fallecimiento del solicitante relativa a Ayudas para el alquiler de vivienda habitual a personas en situación de especial vulnerabilidad, con ingresos limitados y a jóvenes, en la Comunidad Autónoma de Andalucía.",NEGATIVO,False,,,Ayudas alquiler vivienda: dominio B3,False,anuncio,[],[],1.0,"La publicación se refiere a una resolución de ""Ayudas para el alquiler de vivienda"" y un procedimiento por fallecimiento, lo cual corresponde a subvenciones/ayudas no incluidas en el ámbito de la contratación pública según las reglas críticas (punto 2 del dominio: subvenciones). El objeto es personal/afinidades demaniales o ayudas sociales, no un contrato de prestación de servicios u obras.",54.445,
139,dogv,"RESOLUCIÓN de 20 de enero de 2025, del Rectorado, por la que se convoca un proceso selectivo para la contratación indefinida de personal de investigación de la categoría de personal tecnólogo superior para colaborar con la línea de investigación financiada «Control de calidad y seguridad de (bio)combustibles». Referencia: I-PAS-13/25.",NEGATIVO,False,,,Proceso selectivo contratacion personal investigacion: RRHH,False,resolución,[],[],0.98,"La publicación convoca un proceso selectivo para la contratación de personal de investigación, lo cual corresponde a una adjudicación de plazas o puestos de personal (RRHH), no a un acto de contratación pública regulado por la LCSP. El texto menciona ""contratación indefinida de personal"", señalando claramente que se trata de RRHH.",51.595,
140,boe,FUENGIROLA,NEGATIVO,False,,,Toponimo sin contenido,False,otros,[],[],0.85,"La descripción ""FUENGIROLA"" es una localidad y no contiene ninguna referencia a actos de contratación pública, licitaciones, formalizaciones o adjudicaciones de contratos según la LCSP. Por tanto, no es relevante para el dominio.",44.675,
141,bor,"Aprobación inicial de la modificación puntual 1/2024 del Plan General Municipal, de cambio de calificación de la parcela situada en calle Real 71, de casco tradicional a dotacional público",NEGATIVO,False,,,Modificacion puntual PGM: dominio B2,False,aprobación,[],[],0.98,"El texto describe una ""Aprobación inicial de la modificación puntual del Plan General Municipal"" para cambio de calificación urbanística, lo cual es un acto de planificación urbana y no pertenece al ámbito de contratación pública (LCSP). No hay menciones a licitaciones, contratos, servicios o adjudicaciones.",50.024,
142,bon,Aprobación definitiva de modificación de varios artículos del Plan municipal,NEGATIVO,False,,,Plan municipal: dominio B2,False,aprobación,[],[],0.98,"La publicación se refiere a una ""modificación de varios artículos del Plan municipal"", que es un acto normativo urbanístico y no una operación de contratación pública (licitación, formalización, adjudicación, encargo o concesión). No se detectan términos clave de la LCSP en el objeto del acto.",47.886,
143,boe,Anuncio de la Agencia Vasca del Agua sobre la información pública de una solicitud de autorización en el término municipal de Atxondo (Bizkaia).,NEGATIVO,False,,,Autorizacion en materia de aguas: dominio B1,False,información_pública,[],[],0.95,"La publicación es una ""información pública de una solicitud de autorización"", no un acto de contratación pública según la LCSP, sino un trámite administrativo ordinario de autorización administrativa (demania o de competencia). No hay licitación, formalización, adjudicación de contrato, encargo a medio propio ni concesión del servicio público referida al objeto.",49.968,
144,bon,Aprobación inicial de presupuesto de 2025,NEGATIVO,False,,,Presupuesto municipal,False,aprobación,[],[],1.0,"La descripción ""Aprobación inicial de presupuesto de 2025"" se refiere a un acto presupuestario y no a una contratación pública (licitación, formalización, adjudicación, encargo o concesión). Por lo tanto, is_relevant es False.",46.309,
145,dogv,"RESOLUCIÓN de 31 de enero de 2025, de la Dirección General de Administración Local, por la cual se corrige un error en el anexo III de la Resolución de 11 de octubre de 2024, por la que se procede a la publicación de las bases y convocatorias del concurso ordinario del año 2024 para la provisión de puestos de trabajo reservados al personal funcionario de Administración local con habilitación nacional.",NEGATIVO,False,,,Correccion bases concurso provision puestos funcionarios: RRHH,False,orden,[],[],0.98,"La publicación es una ""Resolución"" que corrige un error en bases para el ""concurso ordinario... para la provisión de puestos de trabajo"", lo cual corresponde a RRHH y no a contratación pública bajo LCSP, por lo tanto is_relevant=False. El tipo de acto se infiere como ""orden"" (resolución) y las categorías están vacías al no ser relevante.",53.716,
146,boib,"Propuesta de resolución provisional del director general de Energía y Cambio Climático por la cual se deniegan subvenciones para la realización de instalaciones de autoconsumo con fuentes de energía renovable, con o sin almacenamiento, y la incorporación de almacenamiento en instalaciones de autoconsumo con fuentes de energía ya existentes, en el sector residencial, las administraciones públicas y el tercer sector, en el marco del Plan de Recuperación, Transformación y Resiliencia europeo (programas 4 y 5) NEXTG45",NEGATIVO,False,,,Denegacion subvenciones autoconsumo: dominio B3,False,resolución,[],[],0.98,"El texto indica claramente ""se deniegan subvenciones"", lo que corresponde a subvenciones y ayudas, excluidas del ámbito de contratación pública LCSP según las reglas establecidas. No contiene señales de licitación, concesión, encomienda ni formalización de contratos administrativos (LCSP).",51.784,
147,boe,"Resolución de 6 de marzo de 2025, de la Dirección General de Carreteras, por la que se publica el Convenio con el Ayuntamiento de Picanya, relativo a las actuaciones en materia de infraestructura viaria para hacer frente a los daños causados por la depresión aislada en niveles altos, DANA, entre el 28 de octubre y el 4 de noviembre de 2024.",NEGATIVO,False,,,Convenio interadministrativo infraestructura viaria DANA,True,resolución,"[""CONT_ENC""]",[],0.85,"La publicación es una resolución que publica un ""Convenio... relativo a las actuaciones en materia de infraestructura viaria"" para hacer frente a daños por DANA, lo cual indica una encomienda de gestión entre el Estado (DGT) y un Ayuntamiento. No se menciona la palabra ""concesión"", por lo que no aplica CONT_CON. La confianza es 0.85 debido a que el convenio podría tener matices interadministrativos, pero las palabras clave (""Convenio"", ""actuaciones"", contexto de emergencia/DANA) apuntan fuertemente a una encomienda de gestión en el ámbito LCSP.",66.125,
148,bor,Solicitud de licencia conjunta ambiental y de obras para peluquería de mascotas,NEGATIVO,False,,,Licencia ambiental y de obras: dominio B2,False,información_pública,[],[],0.95,"La publicación trata sobre una ""solicitud de licencia conjunta ambiental y de obras para peluquería de mascotas"", que corresponde a un trámite administrativo ordinario de urbanismo/medio ambiente, no a un acto contractual de la LCSP (licitación, formalización, adjudicación, encargo o concesión). No contiene señales ni fragmentos relacionados con contratación pública.",50.961,
149,dog,"EXTRACTO de la Orden de 12 de febrero de 2025 por la que se establecen las bases reguladoras para la concesión de ayudas para proyectos al amparo de las estrategias de desarrollo local participativo (EDLP), aprobadas a los grupos de acción local del sector pesquero (GALP) en el marco del Fondo Europeo Marítimo, de Pesca y de Acuicultura 2021-2027, y se convocan las correspondientes al año 2025 (código de procedimiento PE155A).",NEGATIVO,False,,,Bases y convocatoria ayudas GALP: dominio B3,False,extracto,[],[],1.0,"Se trata de una convocatoria de ayudas/subvenciones (""concesión de ayudas""), no de un acto de contratación pública regulado por la LCSP, por lo que is_relevant=False según las reglas críticas (punto 2). La descripción cita explícitamente ""ayudas"", lo cual es suficiente para descartar cualquier etiqueta de contratación.",53.092,
30,bon,Encomienda de gestión para recuperar la infraestructura-trazado de la Vía Verde del Bidasoa en el tramo Doneztebe / Santesteban-Elizondo y disponer de dicho espacio como vial público,CONT_ENC,True,CONT_ENC,tipo_obras,Encomienda de gestion recuperacion via verde,True,convenio,"[""CONT_ENC""]",[],0.95,"El texto indica ""Encomienda de gestión"", que según las reglas críticas corresponde a CONT_ENC (encargo a medio propio o encomienda de gestión). Aunque no es explícitamente una licitación, formalización o adjudicación, en la taxonomía LCSP y dado el contexto de Boletines Oficiales, los convenios que formalizan este tipo de encomiendas se catalogan como ""convenio"".",191.775,
57,bopv,"ANUNCIO por el que se somete a información pública el expediente de solicitud de concesión administrativa para el aprovechamiento de 211,6 m3/año del río Urkulu en el término municipal de Oñati (Gipuzkoa), con destino a abastecimiento de población y riego.
				
2025/00167",NEG_DOM_PUB,False,,,Concesion administrativa aprovechamiento de aguas: dominio B1,False,anuncio,[],[],1.0,"La publicación se trata de una ""concesión administrativa"" para ""aprovechamiento de agua"", lo cual es un caso típico de concesión demanial sobre un recurso hídrico, excluyéndose del ámbito de contratación pública LCSP según las reglas establecidas.",57.204,
