id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s,error
120,boe,Anuncio de formalización de contratos de: Dirección General de Carreteras. Objeto: 33-LE-4630; 54.450/24 Paso inferior del enlace de La Granja en la LE-20. Provincia de León. Expediente: B54242446300.,CONT_FOR,True,CONT_FOR,tipo_obras,Formalizacion obras paso inferior carretera,True,anuncio,"[""CONT_FOR""]","[""tipo_obras""]",0.95,"El texto identifica explícitamente el acto como ""Anuncio de formalización de contratos"", que corresponde a la categoría CONT_FOR. El objeto descrito, ""Paso inferior del enlace de La Granja en la LE-20"", es una obra de infraestructura vial, lo cual lo clasifica como tipo_obras.",58.589,
121,boe,Anuncio de formalización de contratos de: Intendente de Ferrol. Objeto: Suministro de una ambulancia soporte vital avanzado (SVA) para el Parque de Automóviles núm. 2 de Ferrol. Expediente: 2024/AR42U/00003042E.,CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro ambulancia,True,anuncio,"[""CONT_FOR"", ""CONT_CON""]","[""tipo_servicios""]",0.95,"El texto comienza con ""Anuncio de formalización de contratos"" lo que indica la categoría CONT_FOR. Además, el objeto es ""Suministro de una ambulancia soporte vital avanzado (SVA) para el Parque de Automóviles"", lo cual en el contexto de medios propios implica una concesión o encargo de servicio a un medio propio, activando también CONT_CON. El suministro de un vehículo ambulatorio se interpreta como un servicio prestado por el medio propio.",67.216,
122,boe,"Anuncio de formalización de contratos de: Parque Móvil del Estado. Objeto: Servicio para la realización de reconocimientos ginecológicos preventivos para el personal femenino del Parque Móvil del Estado, O.A. Expediente: 2024PR400097.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio reconocimientos medicos,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"El texto indica explícitamente ""Anuncio de formalización de contratos"" que corresponde a la categoría CONT_FOR, y el objeto es un ""Servicio para la realización de reconocimientos ginecológicos"", lo que define la subcategoría tipo_servicios.",54.11,
123,boe,Anuncio de formalización de contratos de: Gerencia de Informática de la Seguridad Social. Objeto: Servicio de mantenimiento del equipamiento físico del sistema para la sala de control. Expediente: 2024/7021.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion mantenimiento equipamiento sala control,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"El texto menciona explícitamente ""anuncio de formalización de contratos"" que define la etiqueta CONT_FOR. El objeto descrito es ""Servicio de mantenimiento del equipamiento físico"", lo cual claramente indica una prestación de servicios (tipo_servicios). La confianza es alta dado que los términos clave están presentes de manera explícita.",57.704,
124,boe,Anuncio de formalización de contratos de: Presidencia de la Confederación Hidrográfica del Guadalquivir. Objeto: Contrato de servicios para limpieza en el edificio sede de la Confederación Hidrográfica del Guadalquivir sito en avenida de República Argentina nº 43 de Sevilla. Expediente: SE(SG)-7145.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion contrato servicios limpieza CHG,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto menciona explícitamente ""formalización de contratos"" lo que indica una formalización (CONT_FOR). El objeto es ""Contrato de servicios para limpieza"", lo cual identifica claramente el tipo de prestación como servicios (tipo_servicios).",54.099,
125,dogc,Anuncio sobre aprobación de la primera oferta de empleo público parcial del Consejo Comarcal de El Pla de l'Estany para el ejercicio 2025,NEGATIVO,False,,,Oferta de empleo publico: RRHH,False,aprobación,[],[],0.95,"El texto menciona ""primera oferta de empleo público"", lo cual corresponde a un proceso de provisión de personal (RRHH), no a una contratación pública de obras, servicios o suministros según la LCSP. Por tanto, is_relevant=False.",52.023,
126,dogc,"Edicto relativo a las bases específicas y la convocatoria del proceso selectivo de dos plazas de cabo de la Guardia Urbana en el Ayuntamiento de Cornellà de Llobregat, por el sistema de concurso-oposición por promoción interna, y la creación de una bolsa para la cobertura de plazas vacantes por el procedimiento de tramitación de urgencia",NEGATIVO,False,,,Bases proceso selectivo Guardia Urbana: RRHH,False,edicto,[],[],1.0,"La publicación corresponde a un proceso selectivo para la provisión de plazas de personal (cabo de la Guardia Urbana), no a un acto contractual bajo la LCSP. El texto menciona ""convocatoria del proceso selectivo de dos plazas de cabo"", lo que confirma su naturaleza de contratación laboral y no administrativa.",56.16,
127,dogc,"Resolución PRE/857/2025, de 9 de marzo, por la que se aprueba y se publica la lista provisional de personas aspirantes admitidas y excluidas del proceso selectivo de nuevo acceso, mediante el sistema selectivo de concurso oposición, de una plaza de la categoría profesional de A1 médico/a de medicina del trabajo, en régimen de personal laboral fijo, del Departamento de la Presidencia (convocatoria núm. PRE/L001/2025)",NEGATIVO,False,,,Lista admitidos proceso selectivo: RRHH,False,resolución,[],[],1.0,"La publicación se refiere a una ""lista provisional de personas aspirantes admitidas y excluidas del proceso selectivo"" para el acceso a una plaza laboral (médico/a), lo cual es un acto de Recursos Humanos (RRHH) según la definición proporcionada, no de contratación pública. El texto menciona claramente ""personal laboral fijo"" y ""proceso selectivo"", descartando cualquier categoría N2.",62.441,
128,bon,Aprobación inicial del presupuesto de 2025,NEGATIVO,False,,,Presupuesto municipal,False,aprobación,[],[],1.0,"La descripción ""Aprobación inicial del presupuesto de 2025"" se refiere a un acto presupuestario (aprobación de cuenta anual), no a una fase de contratación pública como licitación, formalización, adjudicación, encargo o concesión. Por tanto, no encaja en ninguna categoría N2 de la taxonomía de contratación pública (CONT_LIC, CONT_FOR, CONT_ADJ, CONT_ENC, CONT_CON).",59.568,
129,boib,"Notificación de Resolución de concesión de prórroga a los beneficiarios de las ayudas, exp. 137 de fecha 08 de enero de 2025, al amparo de la Resolución del Presidente del Fondo de Garantía Agraria y Pesquera de las Islas Baleares (FOGAIBA), de 17 de diciembre de 2021 , por la que se convocan subvenciones para inversiones en las explotaciones agrarias, para el año 2021",NEGATIVO,False,,,Prorroga a beneficiarios de subvenciones: dominio B3,False,notificación,[],[],1.0,"El texto hace referencia a ""subvenciones"" y a una ""Resolución de concesión de prórroga a los beneficiarios de las ayudas"", lo cual la excluye del dominio de contratación pública según las reglas (is_relevant=False). El acto es claramente una notificación sobre un expediente de subvención.",57.673,
130,boc,"Resolución por la que se hace pública la relación de aspirantes que han superado las pruebas selectivas para el acceso, mediante el procedimiento de concurso-oposición para la estabilización de empleo temporal, a la condición de personal estatutario fijo en la categoría de Técnico/a Superior Especialista de Laboratorio de Instituciones Sanitarias de la Comunidad Autónoma de Cantabria, convocada mediante la Orden SAN/80/2022, de 29 de diciembre, y plazas ofertadas.",NEGATIVO,False,,,Aspirantes pruebas selectivas: RRHH,False,resolución,[],[],1.0,"La publicación anuncia la relación de aspirantes estabilizados a personal estatutario fijo mediante concurso-oposición, lo cual se refiere a provisión de personal y no a un contrato público de LCSP (RRHH). No contiene ninguna señal léxica de contratación pública según las categorías N2.",56.144,
131,boc,Aprobación inicial y exposición pública del presupuesto general de 2024.,NEGATIVO,False,,,Presupuesto general,False,aprobación,[],[],1.0,"La publicación describe la aprobación del ""presupuesto general de 2024"", que es un acto de planificación financiera y no una fase de contratación pública (licitación, formalización o adjudicación). No se menciona objeto contractual alguno.",49.125,
132,docm,"Resolución de 24/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Albacete, por la que se emite el informe ambiental estratégico del plan o programa: Modificación Puntual número 20 del Plan de Ordenación Municipal de Villamalea (regulación del uso granja/instalación ganadera en el suelo rústico) (expediente PLA-AB-24-0042), situado en el término municipal de Villamalea (Albacete), cuyo órgano promotor es Ayuntamiento de Villamalea.",NEGATIVO,False,,,Informe ambiental estrategico de modificacion de POM: dominio B0/B2,False,resolución,[],[],0.98,"El texto es una resolución ambiental sobre un Plan de Ordenación Municipal, no un acto de contratación pública (licitación, formalización, adjudicación de contrato, encargo o concesión) bajo la LCSP; se trata de gestión urbanística y medioambiental.",54.623,
133,bopv,"RESOLUCIÓN 1048/2024, de 11 de diciembre, de la Directora de Recursos Humanos de Osakidetza-Servicio vasco de salud, por la que se hace pública la convocatoria para la provisión, mediante el sistema de libre designación, del puesto de Jefe/a de Sección de Proyectos Corporativos de la Dirección Económico-Financiera, en la Subdirección de Infraestructuras, en el Servicio de Instalaciones y Equipamientos de la Dirección General de Osakidetza-Servicio vasco de salud.
				
2025/00091",NEGATIVO,False,,,Provision puesto libre designacion: RRHH,False,resolución,[],[],1.0,"El texto se refiere a la ""provisión... del puesto de Jefe/a de Sección"" mediante ""libre designación"", lo cual es un acto de recursos humanos (RRHH) para la provisión de personal, no una contratación pública de obras, servicios o suministros.",55.767,
134,boe,"Resolución de 4 de marzo de 2025, de la Secretaría de Estado de Derechos Sociales, por la que se publica la Adenda de modificación del Convenio con la Comunidad Autónoma de las Illes Balears, para la ejecución de proyectos con cargo a los fondos europeos procedentes del Mecanismo para la Recuperación y Resiliencia.",NEGATIVO,False,,,Adenda de convenio fondos MRR: convenio interadministrativo,False,resolución,[],[],0.98,"El texto menciona ""Convenio con la Comunidad Autónoma"", pero se clasifica como is_relevant=False porque corresponde a un convenio interadministrativo de cooperación o ejecución conjunta, no a un acto contractual propio bajo LCSP, y además es una adenda de modificación de dicho convenio. No hay señales de licitación, formalización, adjudicación, encargo ni concesión propia del órgano en el sentido contractual.",60.838,
135,bon,Aprobación inicial de modificación de Estudio de Detalle en la parcela U.13.22 de Gorraiz,NEGATIVO,False,,,Estudio de detalle: dominio B2,False,aprobación,[],[],0.95,"El texto describe una ""Aprobación inicial de modificación de Estudio de Detalle"" en una parcela específica, lo cual corresponde a un acto urbanístico o técnico-administrativo de planeamiento territorial (ordenanza municipal o proyecto urbanístico), no a un procedimiento de contratación pública regulado por la LCSP. No se mencionan licitaciones, formalizaciones, adjudicaciones, encargos o concesiones de servicios/obras como actos contractuales con entidad jurídica propia en el ámbito de compras públicas.",65.687,
136,dogc,Anuncio sobre aprobación definitiva del Proyecto de obras de renovación de la torre de telecomunicaciones,NEGATIVO,False,,,Aprobacion proyecto de obras: acto tecnico previo no licitacion,False,orden,[],[],0.98,"El texto describe la ""aprobación definitiva del Proyecto de obras"", que es un acto de aprobación normativa de un proyecto y no un acto contractual (licitación, formalización, adjudicación) ni una concesión de servicio u obra por parte de una autoridad. Cumple con el criterio N2 de excluir las aprobaciones de proyectos como actos de LCSP, por lo tanto is_relevant es False.",58.037,
137,boja,"Anuncio de 13 de marzo de 2025, de la Delegación Territorial de Agricultura, Pesca, Agua y Desarrollo Rural en Sevilla, sobre trámites de los procedimientos sancionadores que se citan.",NEGATIVO,False,,,Procedimientos sancionadores agrarios,False,anuncio,[],[],1.0,"El texto describe ""trámites de los procedimientos sancionadores"", que se refieren a imposiciones de multas o sanciones administrativas, y no a licitaciones, formalizaciones, adjudicaciones ni concesiones del dominio de contratación pública según la LCSP.",52.916,
138,boja,"Anuncio de 4 de marzo de 2025, de la Delegación Territorial de Fomento, Articulación del Territorio y Vivienda en Córdoba, mediante el que se publica la resolución por la que se declara la finalización del procedimiento por fallecimiento del solicitante relativa a Ayudas para el alquiler de vivienda habitual a personas en situación de especial vulnerabilidad, con ingresos limitados y a jóvenes, en la Comunidad Autónoma de Andalucía.",NEGATIVO,False,,,Ayudas alquiler vivienda: dominio B3,False,,,,,,59.02,ClosedResourceError
139,dogv,"RESOLUCIÓN de 20 de enero de 2025, del Rectorado, por la que se convoca un proceso selectivo para la contratación indefinida de personal de investigación de la categoría de personal tecnólogo superior para colaborar con la línea de investigación financiada «Control de calidad y seguridad de (bio)combustibles». Referencia: I-PAS-13/25.",NEGATIVO,False,,,Proceso selectivo contratacion personal investigacion: RRHH,False,resolución,[],[],0.98,"El texto describe un ""proceso selectivo para la contratación indefinida de personal"", lo cual es una actividad de Recursos Humanos y no forma parte del dominio de contratación pública regulada por la LCSP (licitaciones, encargos, concesiones, etc.). Por tanto, is_relevant=False.",61.966,
140,boe,FUENGIROLA,NEGATIVO,False,,,Toponimo sin contenido,False,,,,,,110.601,UnexpectedModelBehavior
141,bor,"Aprobación inicial de la modificación puntual 1/2024 del Plan General Municipal, de cambio de calificación de la parcela situada en calle Real 71, de casco tradicional a dotacional público",NEGATIVO,False,,,Modificacion puntual PGM: dominio B2,False,aprobación,[],[],0.98,"La publicación se refiere a una ""modificación puntual del Plan General Municipal"" y ""cambio de calificación de parcela"", que es un acto urbanístico y normativo municipal, no un acto de contratación pública según la LCSP. El texto carece de cualquier referencia a licitaciones, contratos, encargos o concesiones administrativas en el sentido contractual.",63.751,
142,bon,Aprobación definitiva de modificación de varios artículos del Plan municipal,NEGATIVO,False,,,Plan municipal: dominio B2,False,aprobación,[],[],0.98,"El texto menciona ""Aprobación definitiva de modificación de varios artículos del Plan municipal"", lo cual se refiere a un plan urbanístico o normativo general, no a una licitación, formalización, adjudicación, encargo a medio propio ni concesión de servicios/obras según la LCSP. No hay señales de contratación pública.",58.809,
143,boe,Anuncio de la Agencia Vasca del Agua sobre la información pública de una solicitud de autorización en el término municipal de Atxondo (Bizkaia).,NEGATIVO,False,,,Autorizacion en materia de aguas: dominio B1,False,información_pública,[],[],0.98,"Se trata de una autorización para un uso del agua (concesión administrativa/demanial sobre dominio público), no un acto contractual de la LCSP. El fragmento ""solicitud de autorización en el término municipal"" confirma que es gestión demanial y no contratación pública.",58.409,
144,bon,Aprobación inicial de presupuesto de 2025,NEGATIVO,False,,,Presupuesto municipal,False,aprobación,[],[],1.0,"La descripción ""Aprobación inicial de presupuesto de 2025"" hace referencia a un acto presupuestario y no a ningún tipo de contrato, licitación ni concesión pública según la LCSP. Por tanto, is_relevant=False y todas las categorías están vacías.",55.714,
145,dogv,"RESOLUCIÓN de 31 de enero de 2025, de la Dirección General de Administración Local, por la cual se corrige un error en el anexo III de la Resolución de 11 de octubre de 2024, por la que se procede a la publicación de las bases y convocatorias del concurso ordinario del año 2024 para la provisión de puestos de trabajo reservados al personal funcionario de Administración local con habilitación nacional.",NEGATIVO,False,,,Correccion bases concurso provision puestos funcionarios: RRHH,False,resolución,[],[],0.98,"La publicación es una resolución que corrige un error en bases de un ""concurso ordinario"" para la ""provisión de puestos de trabajo reservados al personal funcionario"", lo cual se clasifica como actividad de RRHH y no como contratación pública según las reglas. El fragmento clave es ""por la cual se corrige un error... concurso ordinario... provisión de puestos de trabajo"".",66.957,
146,boib,"Propuesta de resolución provisional del director general de Energía y Cambio Climático por la cual se deniegan subvenciones para la realización de instalaciones de autoconsumo con fuentes de energía renovable, con o sin almacenamiento, y la incorporación de almacenamiento en instalaciones de autoconsumo con fuentes de energía ya existentes, en el sector residencial, las administraciones públicas y el tercer sector, en el marco del Plan de Recuperación, Transformación y Resiliencia europeo (programas 4 y 5) NEXTG45",NEGATIVO,False,,,Denegacion subvenciones autoconsumo: dominio B3,False,resolución,[],[],0.98,"La publicación es una ""Propuesta de resolución... por la cual se deniegan subvenciones"", lo que identifica el acto como subvención y no como un acto contractual (licitación, adjudicación o concesión). Por tanto, is_relevant=False. El texto menciona explícitamente la denegación de ""subvenciones"", descartando cualquier otra interpretación.",56.449,
147,boe,"Resolución de 6 de marzo de 2025, de la Dirección General de Carreteras, por la que se publica el Convenio con el Ayuntamiento de Picanya, relativo a las actuaciones en materia de infraestructura viaria para hacer frente a los daños causados por la depresión aislada en niveles altos, DANA, entre el 28 de octubre y el 4 de noviembre de 2024.",NEGATIVO,False,,,Convenio interadministrativo infraestructura viaria DANA,False,resolución,[],[],0.98,"La publicación es una resolución relativa a un convenio con un Ayuntamiento por daños por DANA, pero no contiene indicios de contratación pública (licitación, formalización, adjudicación, encargo o concesión contractual). Se trata de gestión administrativa de emergencias, no de un acto de contratación sujeto a LCSP según las exclusiones.",53.191,
148,bor,Solicitud de licencia conjunta ambiental y de obras para peluquería de mascotas,NEGATIVO,False,,,Licencia ambiental y de obras: dominio B2,False,solicitud,[],[],0.98,"Se trata de una ""solicitud de licencia"" para un establecimiento (peluquería de mascotas), que es un trámite administrativo derivado de la actividad empresarial y no un acto de contratación pública según la LCSP. No contiene señales léxicas de licitaciones, formalizaciones, adjudicaciones ni concesiones administrativas.",49.426,
149,dog,"EXTRACTO de la Orden de 12 de febrero de 2025 por la que se establecen las bases reguladoras para la concesión de ayudas para proyectos al amparo de las estrategias de desarrollo local participativo (EDLP), aprobadas a los grupos de acción local del sector pesquero (GALP) en el marco del Fondo Europeo Marítimo, de Pesca y de Acuicultura 2021-2027, y se convocan las correspondientes al año 2025 (código de procedimiento PE155A).",NEGATIVO,False,,,Bases y convocatoria ayudas GALP: dominio B3,False,orden,[],[],1.0,"El texto describe ""concesión de ayudas"" en el marco del Fondo Europeo, lo que la clasifica como subvención y no como contratación pública bajo la LCSP. Además, aunque usa el término ""concesión"", se refiere a ayuda financiera y no a una concesión administrativa o contractual de servicios u obras.",52.461,
